Format Version,1.0,
Take Name,Subject_01_trial,
Capture Frame Rate,100.00,
Export Frame Rate,100.00,
Capture Start Time,07 Feb 2020 17:30:04 +0900,
Total Frames In Take,30272,
Total Exported Frames,30272,
Coordinate Space,Local,
Device Name,AMTI 3195 3195,
Device Type,2,
Device Channel Count,6,
Mocap Rate,100.00,
Mocap Rate Multiple,1.00,

PlateLength,19.750000,
PlateWidth,19.750000,
PlateOrder,2,
PosX_PosY_X,1.001510,
PosX_PosY_Y,-0.003223,
PosX_PosY_Z,0.498871,
NegX_PosY_X,0.499539,
NegX_PosY_Y,-0.002777,
NegX_PosY_Z,0.499509,
NegX_NegY_X,0.499720,
NegX_NegY_Y,0.000446,
NegX_NegY_Z,-0.001964,
PosX_NegY_X,1.001690,
PosX_NegY_Y,0.000000,
PosX_NegY_Z,-0.002602,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz, Tz
23578,235.780000,23578,98.968750,-20.411133,519.875000,-20.496094,0.909668,4.441162,-0.001750,-0.039425,0.000000,0.503600
23579,235.789000,23579,99.417969,-21.425781,515.031250,-20.745117,0.627197,4.045898,-0.001218,-0.040279,0.000000,0.015316
23580,235.800000,23580,100.074219,-20.357422,510.812500,-20.930664,0.478638,4.020752,-0.000937,-0.040975,0.000000,-0.098888
23581,235.810000,23581,98.664062,-19.718750,506.750000,-20.990234,0.353622,3.874756,-0.000698,-0.041421,0.000000,-0.225796
23582,235.819000,23582,96.925781,-19.058594,501.453125,-21.005859,0.238823,3.196533,-0.000476,-0.041890,0.000000,-0.872762
23583,235.830000,23583,95.550781,-18.692383,495.875000,-20.968750,0.015888,3.117676,-0.000032,-0.042286,0.000000,-0.923418
23584,235.840000,23584,94.808594,-18.500000,489.265625,-20.878906,-0.021239,3.193481,0.000043,-0.042674,0.000000,-0.851574
23585,235.849000,23585,94.148438,-18.426758,483.046875,-20.671875,-0.103054,2.100708,0.000213,-0.042795,0.000000,-1.924421
23586,235.860000,23586,93.773438,-16.793945,475.375000,-20.338867,-0.196396,1.781982,0.000413,-0.042785,0.000000,-2.223166
23587,235.870000,23587,92.214844,-18.228516,466.531250,-19.932617,-0.175934,1.063965,0.000377,-0.042725,0.000000,-2.869054
23588,235.879000,23588,91.511719,-19.239258,457.140625,-19.491211,-0.316055,0.608826,0.000691,-0.042637,0.000000,-3.279679
23589,235.889000,23589,91.167969,-21.433594,445.109375,-18.855469,-0.238571,0.020599,0.000536,-0.042361,0.000000,-3.829918
23590,235.900000,23590,89.843750,-22.705078,433.718750,-18.226562,-0.191292,0.146553,0.000441,-0.042024,0.000000,-3.619020
23591,235.909000,23591,89.347656,-22.870117,422.562500,-17.209961,0.031170,-0.447845,-0.000074,-0.040728,0.000000,-4.088449
23592,235.919000,23592,86.433594,-20.268555,415.531250,-15.937988,-0.184921,-0.989319,0.000445,-0.038356,0.000000,-4.295519
23593,235.930000,23593,84.402344,-16.395508,406.359375,-14.463867,0.084408,-2.260986,-0.000208,-0.035594,0.000000,-5.268590
23594,235.939000,23594,83.109375,-14.784180,396.953125,-13.117676,0.439911,-2.966919,-0.001108,-0.033046,0.000000,-5.729728
23595,235.949000,23595,82.984375,-12.689453,389.406250,-12.222656,0.525299,-3.343750,-0.001349,-0.031388,0.000000,-5.965575
23596,235.960000,23596,81.921875,-12.896973,378.484375,-11.800781,0.403000,-3.833496,-0.001065,-0.031179,0.000000,-6.401474
23597,235.969000,23597,82.195312,-14.918457,368.578125,-11.471191,0.459885,-4.193604,-0.001248,-0.031123,0.000000,-6.770368
23598,235.979000,23598,80.886719,-15.741699,359.828125,-10.733398,0.522461,-3.631348,-0.001452,-0.029829,0.000000,-6.066993
23599,235.990000,23599,78.468750,-15.767090,349.031250,-10.245117,0.407990,-4.159180,-0.001169,-0.029353,0.000000,-6.480904
23600,236.000000,23600,78.621094,-15.129395,338.046875,-9.795898,0.396240,-4.344971,-0.001172,-0.028978,0.000000,-6.640981
23601,236.009000,23601,77.468750,-16.398438,327.140625,-9.271484,0.670349,-4.040771,-0.002049,-0.028341,0.000000,-6.269914
23602,236.020000,23602,76.460938,-16.942383,314.515625,-8.674805,0.494492,-3.952881,-0.001572,-0.027581,0.000000,-6.088424
23603,236.030000,23603,76.277344,-16.067383,302.390625,-8.160645,0.444260,-3.574097,-0.001469,-0.026987,0.000000,-5.656206
23604,236.039000,23604,74.984375,-16.232422,291.453125,-7.414062,0.575165,-3.365723,-0.001973,-0.025438,0.000000,-5.305229
23605,236.050000,23605,71.660156,-14.280273,277.296875,-6.741943,0.549835,-3.516113,-0.001983,-0.024313,0.000000,-5.286709
23606,236.060000,23606,69.136719,-12.262207,260.046875,-6.250977,0.423187,-3.573608,-0.001627,-0.024038,0.000000,-5.255464
23607,236.069000,23607,66.527344,-10.661621,241.765625,-6.115234,0.266739,-4.001465,-0.001103,-0.025294,0.000000,-5.695974
23608,236.080000,23608,61.923828,-9.850586,221.843750,-5.753174,-0.050823,-2.998169,0.000229,-0.025933,0.000000,-4.601811
23609,236.090000,23609,58.582031,-8.437988,202.601562,-5.357178,-0.278687,-3.735107,0.001376,-0.026442,0.000000,-5.272523
23610,236.099000,23610,56.429688,-7.713379,188.000000,-4.902100,-0.224854,-3.920654,0.001196,-0.026075,0.000000,-5.382833
23611,236.110000,23611,53.390625,-7.318604,176.867188,-4.190430,-0.311951,-3.781006,0.001764,-0.023693,0.000000,-5.033056
23612,236.120000,23612,51.103516,-6.611084,168.445312,-3.326782,-0.011171,-3.771484,0.000066,-0.019750,0.000000,-4.780336
23613,236.129000,23613,50.416016,-3.996582,162.664062,-2.397461,0.420807,-3.362305,-0.002587,-0.014739,0.000000,-4.115712
23614,236.139000,23614,47.294922,-1.808228,155.898438,-1.412964,0.487015,-3.193726,-0.003124,-0.009063,0.000000,-3.628026
23615,236.150000,23615,43.710938,-0.514343,147.828125,-0.722321,0.590973,-3.589355,-0.003998,-0.004886,0.000000,-3.804993
23616,236.159000,23616,40.046875,1.238831,138.992188,0.050844,0.788483,-3.280640,-0.005673,0.000366,0.000000,-3.258963
23617,236.169000,23617,37.937500,2.301147,131.687500,0.747192,0.934387,-3.494751,-0.007095,0.005674,0.000000,-3.263166
23618,236.180000,23618,35.667969,1.817078,129.335938,1.694519,1.058228,-3.058228,-0.008182,0.013102,0.000000,-2.576050
23619,236.189000,23619,33.990234,3.015869,128.437500,2.654175,1.446716,-3.038208,-0.011264,0.020665,0.000000,-2.301826
23620,236.199000,23620,33.925781,3.383423,128.187500,3.509033,1.732117,-3.541504,-0.013512,0.027374,0.000000,-2.567094
23621,236.210000,23621,31.686523,4.297363,127.175781,4.352295,2.105225,-3.917358,-0.016554,0.034223,0.000000,-2.761824
23622,236.219000,23622,31.928711,5.313965,128.210938,5.230469,2.388428,-4.220459,-0.018629,0.040796,0.000000,-2.818908
23623,236.229000,23623,31.500000,7.780273,133.492188,6.284180,2.944458,-4.361572,-0.022057,0.047075,0.000000,-2.707091
23624,236.240000,23624,32.154297,9.234375,144.054688,7.386230,3.507935,-4.945068,-0.024351,0.051274,0.000000,-3.071525
23625,236.250000,23625,32.750000,9.809570,156.164062,8.789551,4.189209,-5.475586,-0.026826,0.056284,0.000000,-3.369134
23626,236.259000,23626,33.566406,11.232910,168.765625,10.178223,4.976318,-6.021973,-0.029487,0.060310,0.000000,-3.666369
23627,236.270000,23627,33.755859,12.430176,183.429688,11.469238,5.687988,-6.557129,-0.031009,0.062527,0.000000,-4.061041
23628,236.280000,23628,34.777344,12.814453,200.023438,13.090332,6.595215,-6.102295,-0.032972,0.065444,0.000000,-3.403806
23629,236.289000,23629,36.802734,14.226074,216.750000,14.617188,7.529297,-6.548096,-0.034737,0.067438,0.000000,-3.572018
23630,236.300000,23630,38.033203,14.985352,235.117188,16.272461,8.466797,-7.080566,-0.036011,0.069210,0.000000,-3.908651
23631,236.310000,23631,40.912109,17.429688,252.648438,17.653320,9.299805,-6.877197,-0.036809,0.069873,0.000000,-3.376969
23632,236.319000,23632,43.564453,17.832031,268.765625,18.782227,9.854980,-6.928223,-0.036668,0.069883,0.000000,-3.229938
23633,236.330000,23633,47.357422,17.849609,282.109375,19.364258,10.433105,-7.535156,-0.036982,0.068641,0.000000,-3.624375
23634,236.340000,23634,51.390625,15.872559,293.031250,19.837891,10.600098,-7.569580,-0.036174,0.067699,0.000000,-3.516319
23635,236.349000,23635,54.501953,15.433105,300.218750,20.209961,10.627930,-7.548340,-0.035401,0.067317,0.000000,-3.333066
23636,236.360000,23636,57.115234,13.716797,306.000000,20.360352,10.759766,-7.804199,-0.035163,0.066537,0.000000,-3.521598
23637,236.370000,23637,59.095703,12.555176,309.218750,20.407227,10.732910,-7.895996,-0.034710,0.065996,0.000000,-3.560124
23638,236.379000,23638,60.390625,10.781738,308.234375,20.032227,10.444824,-7.687744,-0.033886,0.064990,0.000000,-3.397593
23639,236.389000,23639,61.605469,10.986328,305.171875,19.428711,10.207031,-7.673584,-0.033447,0.063665,0.000000,-3.384025
23640,236.400000,23640,62.541016,9.276367,301.109375,18.704102,9.997070,-7.468750,-0.033201,0.062117,0.000000,-3.275888
23641,236.409000,23641,61.119141,7.019287,297.031250,17.833984,9.492188,-7.356689,-0.031957,0.060041,0.000000,-3.462735
23642,236.419000,23642,61.146484,4.849365,291.937500,16.779297,8.952148,-7.248291,-0.030665,0.057476,0.000000,-3.585153
23643,236.430000,23643,60.607422,2.705566,284.906250,15.702148,8.467285,-6.873535,-0.029720,0.055113,0.000000,-3.452847
23644,236.439000,23644,59.363281,0.491547,278.546875,14.789551,7.989258,-6.725342,-0.028682,0.053095,0.000000,-3.559328
23645,236.449000,23645,58.476562,-0.950775,272.015625,13.929688,7.546631,-6.275146,-0.027743,0.051209,0.000000,-3.306989
23646,236.460000,23646,57.132812,-3.171631,266.921875,13.293945,7.211914,-5.754639,-0.027019,0.049805,0.000000,-2.994854
23647,236.469000,23647,55.994141,-4.374512,261.296875,12.590820,6.884521,-5.884033,-0.026348,0.048186,0.000000,-3.301163
23648,236.479000,23648,55.789062,-3.354736,258.062500,12.084961,6.566162,-5.414307,-0.025444,0.046830,0.000000,-2.887086
23649,236.490000,23649,54.058594,-4.258301,253.703125,11.742676,6.370361,-5.487549,-0.025110,0.046285,0.000000,-3.092365
23650,236.500000,23650,52.939453,-4.818359,251.140625,11.436523,6.240967,-5.146484,-0.024850,0.045538,0.000000,-2.855449
23651,236.509000,23651,52.056641,-4.538818,247.554688,11.248047,6.215088,-4.938477,-0.025106,0.045437,0.000000,-2.687150
23652,236.520000,23652,51.968750,-5.038574,243.578125,10.783203,5.894287,-5.359863,-0.024199,0.044270,0.000000,-3.181134
23653,236.530000,23653,51.433594,-6.170898,240.367188,10.424805,5.585693,-5.278076,-0.023238,0.043370,0.000000,-3.190784
23654,236.539000,23654,51.066406,-6.320068,236.523438,10.020508,5.355225,-4.869873,-0.022641,0.042366,0.000000,-2.849499
23655,236.550000,23655,49.828125,-7.496094,231.398438,9.549316,5.122314,-4.870361,-0.022136,0.041268,0.000000,-2.979998
23656,236.560000,23656,49.728516,-6.003418,226.875000,9.038086,4.806396,-4.707275,-0.021185,0.039837,0.000000,-2.853410
23657,236.569000,23657,48.943359,-5.997803,223.265625,8.766602,4.637939,-4.629150,-0.020773,0.039265,0.000000,-2.831966
23658,236.580000,23658,48.884766,-4.531006,222.460938,8.779785,4.520020,-4.597900,-0.020318,0.039467,0.000000,-2.760645
23659,236.590000,23659,48.355469,-3.651245,223.359375,8.962402,4.606689,-4.831299,-0.020625,0.040125,0.000000,-2.966318
23660,236.599000,23660,48.552734,-3.744263,225.671875,9.055664,4.614502,-4.620605,-0.020448,0.040128,0.000000,-2.748864
23661,236.610000,23661,48.537109,-4.218506,225.281250,8.726074,4.396484,-4.829346,-0.019516,0.038734,0.000000,-3.031629
23662,236.620000,23662,46.435547,-5.069092,221.867188,8.203613,4.179688,-4.669434,-0.018839,0.036975,0.000000,-3.047959
23663,236.629000,23663,46.048828,-5.718506,217.609375,7.378418,3.873657,-3.554077,-0.017801,0.033907,0.000000,-2.094508
23664,236.639000,23664,45.363281,-6.275146,210.656250,6.395264,3.341309,-3.390015,-0.015861,0.030359,0.000000,-2.112374
23665,236.650000,23665,44.587891,-6.536377,205.125000,5.471436,2.905518,-3.053711,-0.014165,0.026674,0.000000,-1.956974
23666,236.659000,23666,43.048828,-6.032471,199.078125,4.540039,2.498169,-2.940918,-0.012549,0.022805,0.000000,-2.034876
23667,236.669000,23667,40.863281,-7.742676,192.289062,3.555298,2.043213,-3.172974,-0.010626,0.018489,0.000000,-2.499710
23668,236.680000,23668,38.687500,-7.017822,184.960938,2.600464,1.643311,-3.000244,-0.008885,0.014060,0.000000,-2.518667
23669,236.689000,23669,38.039062,-7.679932,177.562500,1.828125,1.515869,-2.821533,-0.008537,0.010296,0.000000,-2.495460
23670,236.699000,23670,36.464844,-8.005371,171.796875,1.033691,1.316528,-3.245850,-0.007663,0.006017,0.000000,-3.087790
23671,236.710000,23671,36.173828,-8.298340,165.882812,0.399765,1.033447,-3.260864,-0.006230,0.002410,0.000000,-3.225387
23672,236.719000,23672,34.720703,-6.949463,163.289062,-0.277008,0.896393,-3.194214,-0.005490,-0.001696,0.000000,-3.291265
23673,236.729000,23673,34.355469,-6.995117,162.492188,-1.059570,0.645111,-3.755127,-0.003970,-0.006521,0.000000,-4.006921
23674,236.740000,23674,34.736328,-7.657715,161.726562,-1.641785,0.604309,-3.906494,-0.003737,-0.010152,0.000000,-4.287737
23675,236.750000,23675,34.246094,-7.016113,160.859375,-2.505005,0.304260,-4.344238,-0.001891,-0.015573,0.000000,-4.890811
23676,236.759000,23676,33.478516,-5.874268,159.031250,-3.128418,0.041941,-5.210938,-0.000264,-0.019672,0.000000,-5.871067
23677,236.770000,23677,32.849609,-4.379639,156.046875,-3.919067,-0.121506,-5.974854,0.000779,-0.025115,0.000000,-6.796451
23678,236.780000,23678,33.451172,-3.095337,155.625000,-4.482178,-0.291489,-5.402588,0.001873,-0.028801,0.000000,-6.360222
23679,236.789000,23679,33.750000,-2.746094,155.757812,-4.839355,-0.376648,-5.234375,0.002418,-0.031070,0.000000,-6.276339
23680,236.800000,23680,34.738281,-0.079315,157.367188,-4.789551,-0.287613,-5.302734,0.001828,-0.030436,0.000000,-6.359867
23681,236.810000,23681,34.617188,4.755615,159.976562,-4.237061,-0.031860,-5.720459,0.000199,-0.026486,0.000000,-6.638260
23682,236.819000,23682,35.136719,10.797363,165.437500,-3.081543,0.635956,-4.853516,-0.003844,-0.018627,0.000000,-5.466488
23683,236.830000,23683,35.287109,15.558105,173.187500,-1.619507,1.337219,-5.203369,-0.007721,-0.009351,0.000000,-5.413218
23684,236.840000,23684,36.609375,18.571289,189.625000,-0.370377,2.131348,-4.282471,-0.011240,-0.001953,0.000000,-4.145238
23685,236.849000,23685,39.490234,18.985352,208.609375,-0.397430,2.439819,-4.768799,-0.011696,-0.001905,0.000000,-4.621987
23686,236.860000,23686,42.123047,14.485352,217.320312,-2.139526,1.989990,-5.026123,-0.009157,-0.009845,0.000000,-5.308184
23687,236.870000,23687,45.765625,8.280273,222.585938,-4.635742,1.198547,-6.097168,-0.005385,-0.020827,0.000000,-7.005731
23688,236.879000,23688,49.042969,3.157715,230.156250,-6.932373,0.361542,-5.766357,-0.001571,-0.030120,0.000000,-7.238585
23689,236.889000,23689,50.562500,1.659485,237.843750,-9.085938,-0.395477,-3.822876,0.001663,-0.038201,0.000000,-5.757188
23690,236.900000,23690,54.964844,-4.946533,248.742188,-10.979492,-0.482056,-2.496216,0.001938,-0.044140,0.000000,-4.912780
23691,236.909000,23691,58.123047,-10.732422,263.328125,-12.560547,-0.833740,-1.972900,0.003166,-0.047699,0.000000,-4.711344
23692,236.919000,23692,63.025391,-16.406250,278.718750,-13.651367,-0.860687,-1.578918,0.003088,-0.048979,0.000000,-4.615177
23693,236.930000,23693,64.710938,-16.662109,291.687500,-13.967285,-0.700623,-0.822693,0.002402,-0.047884,0.000000,-3.881317
23694,236.939000,23694,67.035156,-15.777344,307.937500,-13.564941,-0.197693,-0.641571,0.000642,-0.044051,0.000000,-3.584405
23695,236.949000,23695,67.953125,-11.954102,343.140625,-12.486328,0.215378,-0.489731,-0.000628,-0.036388,0.000000,-2.969938
23696,236.960000,23696,70.921875,-7.321045,374.593750,-11.958008,0.800629,-1.179688,-0.002137,-0.031923,0.000000,-3.459346
23697,236.969000,23697,76.597656,-8.739258,393.890625,-12.665527,0.664337,-0.979004,-0.001687,-0.032155,0.000000,-3.456736
23698,236.979000,23698,81.148438,-12.994629,397.921875,-14.500977,-0.397736,-0.567017,0.001000,-0.036442,0.000000,-3.511221
23699,236.990000,23699,84.039062,-18.472656,395.656250,-16.450195,-1.045959,0.133469,0.002644,-0.041577,0.000000,-3.311788
23700,237.000000,23700,84.554688,-20.428711,391.703125,-18.231445,-1.825073,-0.105000,0.004659,-0.046544,0.000000,-3.945332
23701,237.009000,23701,86.402344,-22.662109,390.406250,-19.659180,-2.482666,0.301224,0.006359,-0.050356,0.000000,-3.905514
23702,237.020000,23702,86.656250,-25.884766,389.671875,-20.413086,-2.959473,0.167366,0.007595,-0.052385,0.000000,-4.175560
23703,237.030000,23703,86.449219,-25.333984,387.625000,-20.657227,-3.088501,-0.004047,0.007968,-0.053292,0.000000,-4.409225
23704,237.039000,23704,87.679688,-25.811523,388.000000,-20.161133,-2.856812,-0.487518,0.007363,-0.051962,0.000000,-4.853454
23705,237.050000,23705,85.824219,-21.318359,396.500000,-18.391602,-2.155884,-0.705719,0.005437,-0.046385,0.000000,-4.570750
23706,237.060000,23706,81.054688,-9.983887,428.843750,-15.961426,-1.148560,-1.535522,0.002678,-0.037220,0.000000,-4.525612
23707,237.069000,23707,78.792969,-1.602905,445.921875,-14.027832,-0.090199,-2.256226,0.000202,-0.031458,0.000000,-4.734574
23708,237.080000,23708,80.128906,-3.516724,444.140625,-14.485840,-0.249634,-2.099365,0.000562,-0.032615,0.000000,-4.710828
23709,237.090000,23709,80.054688,-9.767090,436.609375,-15.621582,-0.807678,-1.432129,0.001850,-0.035779,0.000000,-4.278362
23710,237.099000,23710,80.421875,-13.663574,433.218750,-16.193359,-1.219543,-1.820190,0.002815,-0.037379,0.000000,-4.787830
23711,237.110000,23711,81.886719,-14.711914,438.671875,-16.238281,-1.145752,-1.490295,0.002612,-0.037017,0.000000,-4.483064
23712,237.120000,23712,82.500000,-14.338379,442.343750,-16.039062,-1.143982,-1.046509,0.002586,-0.036259,0.000000,-4.000817
23713,237.129000,23713,82.417969,-15.056641,447.703125,-15.563477,-0.925812,-1.441284,0.002068,-0.034763,0.000000,-4.275239
23714,237.139000,23714,80.886719,-13.074219,454.078125,-14.925293,-0.455307,-1.382568,0.001003,-0.032869,0.000000,-4.028160
23715,237.150000,23715,79.386719,-10.677734,455.109375,-14.293457,-0.110031,-1.723145,0.000242,-0.031407,0.000000,-4.213833
23716,237.159000,23716,78.410156,-9.458984,454.875000,-13.725098,0.197723,-2.684082,-0.000435,-0.030173,0.000000,-5.054090
23717,237.169000,23717,76.335938,-7.958496,453.484375,-13.416504,0.400269,-2.771484,-0.000883,-0.029585,0.000000,-5.036936
23718,237.180000,23718,75.097656,-8.280273,454.906250,-13.063965,0.626526,-2.917480,-0.001377,-0.028718,0.000000,-5.085534
23719,237.189000,23719,74.105469,-7.317871,463.453125,-12.978516,1.114197,-2.750244,-0.002404,-0.028004,0.000000,-4.843082
23720,237.199000,23720,75.394531,-10.037109,467.562500,-13.234863,1.103394,-3.445435,-0.002360,-0.028306,0.000000,-5.603245
23721,237.210000,23721,75.968750,-12.754883,471.031250,-13.562500,1.236755,-2.927612,-0.002626,-0.028793,0.000000,-5.148486
23722,237.219000,23722,77.078125,-13.358887,476.640625,-13.505371,1.420227,-3.627808,-0.002980,-0.028334,0.000000,-5.851583
23723,237.229000,23723,77.343750,-11.938965,482.843750,-13.338379,1.752686,-2.836670,-0.003630,-0.027625,0.000000,-5.016600
23724,237.240000,23724,77.558594,-11.908691,488.218750,-13.479980,2.053711,-4.014648,-0.004207,-0.027611,0.000000,-6.206177
23725,237.250000,23725,78.042969,-12.966309,490.640625,-14.028809,1.902283,-2.896362,-0.003877,-0.028593,0.000000,-5.178104
23726,237.259000,23726,78.730469,-15.689453,489.156250,-14.972168,1.792725,-2.521362,-0.003665,-0.030608,0.000000,-4.988657
23727,237.270000,23727,79.636719,-17.369141,489.562500,-15.734863,1.624756,-3.367310,-0.003319,-0.032141,0.000000,-5.984531
23728,237.280000,23728,79.417969,-16.341797,489.671875,-15.965820,1.621643,-3.379395,-0.003312,-0.032605,0.000000,-6.022948
23729,237.289000,23729,80.171875,-15.630371,490.281250,-16.237305,1.599915,-3.550171,-0.003263,-0.033118,0.000000,-6.256337
23730,237.300000,23730,80.714844,-14.394043,490.625000,-16.244141,1.787354,-3.462769,-0.003643,-0.033109,0.000000,-6.187600
23731,237.310000,23731,80.585938,-14.379883,487.703125,-16.266602,1.802551,-3.408936,-0.003696,-0.033353,0.000000,-6.149906
23732,237.319000,23732,80.117188,-13.168945,481.203125,-16.499023,1.662659,-3.560425,-0.003455,-0.034287,0.000000,-6.352906
23733,237.330000,23733,80.371094,-12.245117,472.156250,-16.586914,1.610840,-3.531128,-0.003412,-0.035130,0.000000,-6.396352
23734,237.340000,23734,81.343750,-11.185059,463.968750,-16.514648,1.534851,-3.146484,-0.003308,-0.035594,0.000000,-6.078860
23735,237.349000,23735,82.230469,-10.153320,455.906250,-16.144531,1.384766,-3.599121,-0.003037,-0.035412,0.000000,-6.541903
23736,237.360000,23736,82.582031,-9.308105,447.859375,-15.724121,1.480225,-3.579468,-0.003305,-0.035110,0.000000,-6.509646
23737,237.370000,23737,82.648438,-7.857666,442.109375,-15.045410,1.453247,-3.276001,-0.003287,-0.034031,0.000000,-6.114436
23738,237.379000,23738,83.269531,-6.095703,436.125000,-14.237305,1.610413,-3.722046,-0.003693,-0.032645,0.000000,-6.462889
23739,237.389000,23739,82.093750,-5.475586,430.140625,-13.446289,1.710266,-3.574097,-0.003976,-0.031260,0.000000,-6.162136
23740,237.400000,23740,81.894531,-3.376343,418.671875,-12.943359,1.739685,-2.949341,-0.004155,-0.030915,0.000000,-5.495163
23741,237.409000,23741,82.011719,-3.769409,406.093750,-12.585449,1.601929,-3.828613,-0.003945,-0.030991,0.000000,-6.385148
23742,237.419000,23742,82.613281,-4.065918,394.515625,-12.045410,1.599976,-3.893555,-0.004056,-0.030532,0.000000,-6.432405
23743,237.430000,23743,81.433594,-3.298340,382.812500,-11.461914,1.499878,-3.946533,-0.003918,-0.029941,0.000000,-6.397686
23744,237.439000,23744,80.503906,-2.938354,370.734375,-10.937500,1.548645,-4.161133,-0.004177,-0.029502,0.000000,-6.548454
23745,237.449000,23745,79.519531,-2.049683,359.640625,-10.195312,1.623047,-4.599121,-0.004513,-0.028349,0.000000,-6.862639
23746,237.460000,23746,78.523438,-0.912567,349.687500,-9.344727,1.818909,-3.551147,-0.005202,-0.026723,0.000000,-5.654282
23747,237.469000,23747,75.968750,-0.697540,338.000000,-8.472656,1.771790,-3.202637,-0.005242,-0.025067,0.000000,-5.110604
23748,237.479000,23748,75.050781,0.121593,328.078125,-7.544678,2.037720,-3.453979,-0.006211,-0.022997,0.000000,-5.179136
23749,237.490000,23749,73.855469,-0.217072,320.468750,-6.385498,2.201294,-2.626465,-0.006869,-0.019925,0.000000,-4.099563
23750,237.500000,23750,72.925781,-0.218048,313.515625,-5.073730,2.614014,-2.622437,-0.008338,-0.016183,0.000000,-3.804437
23751,237.509000,23751,71.160156,0.652466,306.921875,-3.879150,2.616577,-2.767700,-0.008525,-0.012639,0.000000,-3.661523
23752,237.520000,23752,70.558594,1.162231,299.687500,-2.621948,2.850586,-2.359131,-0.009512,-0.008749,0.000000,-2.965389
23753,237.530000,23753,69.601562,0.956360,293.359375,-1.323547,3.288940,-2.634888,-0.011211,-0.004512,0.000000,-2.938187
23754,237.539000,23754,69.882812,1.228699,288.687500,0.031115,3.718750,-2.354248,-0.012882,0.000108,0.000000,-2.330889
23755,237.550000,23755,68.445312,1.454834,285.000000,1.600769,4.172852,-1.604370,-0.014642,0.005617,0.000000,-1.198630
23756,237.560000,23756,68.347656,2.720825,280.390625,2.768555,4.619141,-1.971130,-0.016474,0.009874,0.000000,-1.251448
23757,237.569000,23757,66.691406,1.461914,270.171875,3.814087,4.533936,-1.679504,-0.016782,0.014117,0.000000,-0.713471
23758,237.580000,23758,64.656250,1.024170,257.406250,4.294189,4.461426,-1.463135,-0.017332,0.016683,0.000000,-0.366753
23759,237.590000,23759,63.701172,0.476089,246.023438,5.026123,4.489990,-1.463257,-0.018250,0.020429,0.000000,-0.153188
23760,237.599000,23760,60.673828,-0.054085,233.757812,5.546875,4.630127,-1.438416,-0.019807,0.023729,0.000000,0.000252
23761,237.610000,23761,56.808594,1.214966,220.570312,6.234375,4.586426,-1.581909,-0.020793,0.028265,0.000000,0.049038
23762,237.620000,23762,54.458984,1.215393,208.273438,6.745117,4.651855,-1.902710,-0.022335,0.032386,0.000000,-0.111862
23763,237.629000,23763,51.568359,2.903809,196.820312,7.305908,4.670166,-2.210693,-0.023728,0.037120,0.000000,-0.227590
23764,237.639000,23764,47.076172,3.715088,182.960938,7.662109,4.685547,-2.565918,-0.025610,0.041878,0.000000,-0.499302
23765,237.650000,23765,43.955078,4.358154,171.671875,8.074219,4.739746,-2.792114,-0.027609,0.047033,0.000000,-0.604456
23766,237.659000,23766,40.896484,3.896851,162.703125,8.605469,4.650391,-3.036865,-0.028582,0.052891,0.000000,-0.762445
23767,237.669000,23767,37.763672,4.329102,152.031250,8.821777,4.727783,-3.554688,-0.031097,0.058026,0.000000,-1.228786
23768,237.680000,23768,33.505859,5.596436,144.820312,9.167969,4.618408,-2.811279,-0.031891,0.063306,0.000000,-0.511690
23769,237.689000,23769,30.412109,5.919678,140.554688,9.658691,4.808838,-3.498169,-0.034213,0.068718,0.000000,-1.205766
23770,237.699000,23770,28.864258,6.086182,138.875000,10.199219,4.941406,-3.914062,-0.035582,0.073442,0.000000,-1.577665
23771,237.710000,23771,27.768555,6.446777,139.656250,10.521484,5.304932,-4.295410,-0.037986,0.075338,0.000000,-1.958485
23772,237.719000,23772,26.420898,5.154053,141.734375,11.061523,5.513428,-3.679932,-0.038900,0.078044,0.000000,-1.417447
23773,237.729000,23773,25.464844,4.994141,146.093750,11.384277,5.880127,-3.990601,-0.040249,0.077924,0.000000,-1.805257
23774,237.740000,23774,25.791992,3.968140,150.359375,11.845215,6.130127,-4.075195,-0.040770,0.078779,0.000000,-1.881538
23775,237.750000,23775,25.316406,3.155151,153.585938,12.207520,6.336426,-3.982178,-0.041257,0.079483,0.000000,-1.839775
23776,237.759000,23776,25.603516,2.789062,155.523438,12.565430,6.561768,-3.826904,-0.042192,0.080794,0.000000,-1.640608
23777,237.770000,23777,24.489258,2.921753,156.796875,12.744141,6.609131,-4.202881,-0.042151,0.081278,0.000000,-2.089288
23778,237.780000,23778,25.688477,3.071289,158.734375,12.949707,6.760742,-4.509766,-0.042592,0.081581,0.000000,-2.283263
23779,237.789000,23779,27.086914,1.972717,161.851562,13.250488,6.817139,-4.330078,-0.042120,0.081868,0.000000,-2.029432
23780,237.800000,23780,28.298828,1.574890,164.296875,13.417480,6.870850,-4.203369,-0.041820,0.081666,0.000000,-1.826453
23781,237.810000,23781,30.359375,1.933472,167.914062,13.681641,6.875488,-4.902832,-0.040946,0.081480,0.000000,-2.349981
23782,237.819000,23782,31.813477,0.737946,173.726562,14.048340,7.031494,-4.717529,-0.040474,0.080865,0.000000,-2.115075
